100.898	6154
102.73	6019
104.561	5961
106.393	6024
108.226	5999
110.056	5997
111.886	6013
113.716	5998
115.548	5943
117.377	6021
119.206	5990
121.034	5918
122.864	5996
124.692	5857
126.519	5863
128.346	5918
130.173	5949
132.001	5978
133.827	5933
135.653	5807
137.478	5769
139.303	5943
141.127	5987
142.953	5896
144.777	6033
146.601	5942
148.424	6032
150.246	5949
152.069	6003
153.891	5960
155.712	5991
157.533	6028
159.356	5932
161.177	6107
162.997	6014
164.817	5928
166.636	6016
168.456	5973
170.274	6060
172.093	6091
173.911	5929
175.729	6020
177.546	5912
179.363	5930
181.179	6027
182.996	5979
184.812	6030
186.627	6014
188.442	6039
190.257	5992
192.072	6125
193.886	6052
195.7	6106
197.513	6021
199.326	6061
201.139	5961
202.951	5965
204.763	6043
206.575	5997
208.384	6057
210.195	5987
212.006	5941
213.816	6084
215.626	6070
217.436	5969
219.245	5952
221.054	5900
222.862	5964
224.668	6071
226.476	6047
228.284	5968
230.091	5921
231.897	5872
233.704	5904
235.508	5911
237.313	6000
239.119	5990
240.924	5964
242.728	6018
244.53	5891
246.334	6038
248.138	6012
249.941	6010
251.744	5992
253.545	6101
255.347	6084
257.148	6024
258.95	6093
260.749	6039
262.55	6129
264.35	6064
266.148	6147
267.948	6040
269.747	5995
271.546	6189
273.343	6101
275.141	6106
276.939	5985
278.735	6103
280.532	6126
282.329	6010
284.123	6053
285.92	5987
287.713	6066
289.509	6008
291.304	5982
293.097	5987
294.891	6027
296.686	6033
298.477	6004
300.271	6066
302.062	5988
303.854	5989
305.645	6031
307.437	6101
309.229	6004
311.018	5966
312.809	5993
314.597	5991
316.388	6095
318.176	5977
319.965	6136
321.752	6092
323.541	6084
325.328	6159
327.116	6193
328.902	6118
330.689	6113
332.475	6229
334.261	6250
336.046	6200
337.832	6155
339.616	6194
341.399	6182
343.184	6054
344.967	6249
346.751	6187
348.534	6193
350.317	6329
352.099	6168
353.88	6184
355.662	6211
357.443	6149
359.223	6188
361.004	6157
362.783	6145
364.564	6228
366.343	6177
368.121	6168.5
369.901	6160
371.679	6118
373.456	6153
375.233	6280
377.011	6164
378.788	6195
380.563	6238
382.341	6180
384.116	6279
385.891	6204
387.667	6100
389.442	6166.5
391.215	6233
392.989	6324
394.764	6171
396.537	6338
398.309	6367
400.081	6213
401.853	6313
403.626	6335
405.397	6320
407.168	6294
408.938	6299
410.708	6355
412.48	6326
414.249	6368
416.018	6285
417.787	6423
419.555	6316
421.323	6317
423.091	6311
424.86	6198
426.627	6245
428.394	6187
430.16	6211
431.926	6337
433.692	6227
435.457	6219
437.222	6304
438.986	6141
440.751	6163
442.515	6248
444.28	6176
446.043	6209
447.806	6226
449.569	6165
451.331	6190
453.093	6211
454.854	6319
456.616	6213
458.376	6212
460.137	6269
461.897	6297
463.657	6264
465.416	6181
467.176	6204
468.934	6246
470.693	6224
472.449	6232
474.207	6316
475.964	6310
477.721	6377
479.478	6347
481.235	6297
482.991	6339
484.746	6356
486.502	6358
488.257	6418
490.012	6326
491.764	6344
493.518	6229
495.272	6313
497.025	6280
498.779	6440
500.531	6384
502.282	6313
504.034	6332
505.785	6321
507.537	6465
509.288	6300
511.039	6358
512.787	6397
514.537	6324
516.287	6373
518.036	6404
519.783	6442
521.532	6329
523.28	6424
525.029	6404
526.774	6388
528.522	6478
530.269	6476
532.015	6420
533.76	6381
535.506	6452
537.251	6461
538.995	6413
540.74	6400
542.485	6355
544.227	6530
545.971	6389
547.715	6383
549.456	6445
551.199	6463
552.942	6520
554.682	6499
556.424	6511
558.164	6470
559.905	6537
561.646	6535
563.385	6376
565.125	6450
566.863	6529
568.603	6548
570.341	6557
572.08	6543
573.818	6477
575.555	6507
577.293	6568
579.028	6552
580.766	6562
582.501	6521
584.238	6473
585.972	6506
587.708	6556
589.442	6579
591.177	6501
592.91	6520
594.645	6622
596.377	6528
598.112	6553
599.843	6497
601.575	6423
603.308	6440
605.039	6574
606.771	6535
608.501	6382
610.233	6465
611.962	6386
613.691	6376
615.422	6380
617.151	6350
618.879	6404
620.609	6461
622.336	6470
624.063	6354
625.792	6438
627.518	6300
629.245	6318
630.972	6328
632.698	6553
634.423	6427
636.15	6497
637.874	6487
639.599	6456
641.324	6447
643.048	6440
644.771	6419
646.494	6459
648.219	6432
649.941	6395
651.663	6512
653.384	6561
655.107	6551
656.828	6522
658.549	6529
660.269	6698
661.989	6579
663.709	6663
665.43	6534
667.149	6582
668.868	6514
670.586	6554
672.304	6624
674.021	6679
675.741	6653
677.458	6626
679.174	6603
680.891	6492
682.607	6502
684.323	6463
686.038	6606
687.753	6476
689.468	6499
691.182	6485
692.898	6469
694.612	6576
696.325	6526
698.038	6462
699.751	6549
701.464	6443
703.176	6472
704.887	6469
706.599	6446
708.31	6521
710.021	6495
711.731	6450
713.442	6392
715.151	6396
716.861	6462
718.57	6470
720.279	6430
721.988	6448
723.694	6418
725.402	6358
727.109	6486
728.817	6470
730.523	6560
