100.791	10496
101.61	10657
102.429	10457
103.248	10447
104.067	10349
104.885	10174
105.703	9964
106.523	9819
107.341	9764
108.158	9717
108.976	9514
109.795	9386
110.612	9330
111.43	9289
112.248	9065
113.066	9122
113.883	8962
114.7	8842
115.518	8897
116.335	8782
117.151	8648
117.968	8556
118.784	8494
119.602	8415
120.418	8358
121.234	8264
122.05	8316
122.866	8088
123.682	8055
124.499	8042
125.315	7999
126.13	7935
126.946	7936
127.761	7782
128.576	7816
129.391	7829
130.206	7686
131.021	7650
131.836	7698
132.651	7661
133.467	7516
134.281	7351
135.096	7360
135.91	7375
136.724	7379
137.538	7290
138.352	7256
139.166	7131
139.98	7074
140.793	7131
141.607	7090
142.419	6856
143.233	7022
144.046	7045
144.859	7010
145.672	6958
146.485	6855
147.298	6938
148.111	6796
148.923	6765
149.736	6688
150.548	6697
151.36	6601
152.172	6635
152.984	6634
153.796	6540
154.608	6541
155.42	6486
156.23	6389
157.042	6540
157.853	6466
158.665	6404
159.475	6347
160.286	6279
161.097	6331
161.908	6277
162.718	6285
163.529	6173
164.339	6235
165.15	6053
165.959	6031
166.77	6103
167.58	6085
168.389	5978
169.199	5830
170.009	5909
170.818	5950
171.628	5896
172.437	5813
173.246	5691
174.055	5687
174.863	5670
175.673	5654
176.482	5617
177.29	5548
178.099	5510
178.906	5432
179.715	5413
180.523	5327
181.331	5457
182.139	5338
182.947	5346
183.755	5224
184.562	5233
185.37	5164
186.177	5116
186.984	5025
187.791	5101
188.598	4971
189.405	5029
190.211	4927
191.018	4825
191.825	4847
192.632	4872
193.438	4667
194.243	4788
195.05	4631
195.856	4596
196.662	4573
197.467	4671
198.273	4542
199.079	4538
199.884	4393
200.689	4524
201.495	4372
202.3	4307
203.104	4332
203.91	4315
204.714	4214
205.519	4193
206.323	4184
207.128	4114
207.932	4126
208.736	4007
209.54	3999
210.345	4041
211.148	3977
211.952	3901
212.755	3882
213.559	3880
214.363	3821
215.166	3782
215.969	3725
216.772	3623
217.575	3701
218.378	3574
219.181	3596
219.984	3618
220.786	3485
221.588	3521
222.391	3403
223.193	3451
223.995	3419
224.797	3414
225.598	3366
226.4	3330
227.202	3198
228.003	3299
228.805	3265
229.606	3231
230.407	3302
231.208	3141
232.009	3137
232.81	3152
233.611	3075
234.411	3037
235.212	3049
236.012	3026
236.813	3049
237.613	3056
238.413	2980
239.213	2885
240.013	2939
240.813	2943
241.613	2942
242.412	2831
243.211	2795
244.011	2799
244.81	2836
245.609	2769
246.408	2880
247.206	2797
248.005	2798
248.804	2699
249.603	2694
250.401	2710
251.199	2694
251.997	2715
252.796	2641
253.594	2703
254.391	2643
255.189	2603
255.987	2567
256.785	2627
257.582	2552
258.379	2517
259.177	2501
259.973	2527
260.77	2494
261.568	2532
262.364	2462
263.161	2348
263.958	2366
264.754	2432
265.55	2392
266.346	2375
267.142	2388
267.939	2499
268.734	4420
269.53	2621
270.325	2248
271.121	2248
271.916	2239
272.712	2226
273.507	2221
274.302	2214
275.097	2185
275.892	2182
276.687	2126
277.482	2203
278.276	2134
279.071	2100
279.865	2029
280.659	2109
281.453	2109
282.248	2048
283.041	2052
283.835	1956
284.629	2002
285.422	1954
286.216	1969
287.009	1950
287.802	1910
288.596	1932
289.388	1896
290.181	1941
290.974	1897
291.767	1867
292.559	1891
293.352	1852
294.144	1828
294.936	1894
295.728	1869
296.521	1845
297.313	1813
298.104	1863
298.896	1782
299.688	1831
300.479	1744
301.271	1768
302.062	1736
302.853	1685
303.644	1745
304.435	1722
305.226	1700
306.017	1700
306.807	1722
307.597	1682
308.389	1687
309.179	1657
309.969	1653
310.759	1702
311.549	1693
312.339	1637
313.128	1618
313.918	1655
314.707	1626
315.497	1620
316.286	1563
317.075	1652
317.864	1599
318.653	1579
319.442	1590
320.231	1642
321.019	1569
321.808	1599
322.596	1524
323.385	1590
324.173	1547
324.961	1574
325.749	1535
326.537	1555
327.325	1574
328.113	1574
328.901	1517
329.688	1617
330.475	1518
331.262	1601
332.049	1541
332.837	1588
333.624	1533
334.411	1501
335.197	1521
335.983	1536
336.77	1519
337.557	1492
338.343	1487
339.129	1511
339.915	1466
340.701	1504
341.487	1476
342.272	1543
343.058	1589
343.844	1454
344.629	1498
345.414	1528
346.2	1511
346.985	1484
347.769	1476
348.554	1509
349.34	1566
350.124	1501
350.908	1472
351.692	1446
352.477	1528
353.262	1471
354.045	1494
354.83	1520
355.613	1486
356.397	1472
357.181	1489
357.964	1485
358.748	1492
359.531	1457
360.315	1521
361.097	1473
361.881	1494
362.663	1500
363.447	1489
364.229	1514
365.012	1495
365.794	1458
366.577	1493
367.359	1476
368.141	1528
368.923	1500
369.705	1497
370.487	1530
371.268	1482
372.05	1512
372.832	1507
373.613	1537
374.394	1498
375.176	1477
375.956	1493
376.737	1515
377.519	1539
378.299	1482
379.079	1463
379.861	1470
380.641	1499
381.421	1492
382.202	1511
382.982	1549
383.762	1529
384.541	1483
385.321	1535
386.101	1546
386.881	1503
387.66	1538
388.439	1503
389.218	1550
389.998	1538
390.777	1538
391.556	1522
392.335	1544
393.113	1625
393.892	1585
394.67	1575
395.449	1578
396.228	1573
397.006	1597
397.784	1612
398.562	1604
399.34	1586
400.117	1631
400.895	1669
401.673	1638
402.45	1623
403.227	1650
404.005	1632
404.782	1674
405.559	1627
406.336	1682
407.112	1692
407.889	1739
408.666	1751
409.442	1701
410.219	1736
410.995	1768
411.771	1738
412.547	1843
413.323	1864
414.099	1915
414.875	1861
415.65	1986
416.426	1966
417.202	1974
417.976	2078
418.752	2052
419.527	2156
420.302	2143
421.077	2193
421.851	2258
422.626	2350
423.401	2321
424.176	2435
424.949	2491
425.724	2503
426.498	2571
427.273	2640
428.046	2687
428.82	2742
429.594	2773
430.367	2823
431.141	2779
431.915	2844
432.687	2811
433.461	2870
434.234	2869
435.007	2859
435.78	2763
436.552	2751
437.325	2646
438.098	2666
438.87	2557
439.643	2591
440.414	2435
441.187	2475
441.959	2379
442.731	2339
443.502	2333
444.274	2247
445.046	2196
445.818	2139
446.589	2088
447.36	2072
448.131	2050
448.903	2027
449.673	1907
450.445	1903
451.215	1854
451.985	1868
452.756	1853
453.527	1775
454.297	1766
455.067	1744
455.837	1659
456.608	1663
457.377	1670
458.147	1678
458.917	1616
459.686	1614
460.456	1592
461.226	1602
461.995	1508
462.764	1561
463.533	1475
464.302	1560
465.071	1528
465.839	1510
466.608	1515
467.377	1520
468.145	1515
468.914	1437
469.682	1437
470.45	1441
471.217	1459
471.986	1468
472.754	1397
473.521	1431
474.289	1417
475.056	1369
475.824	1400
476.591	1422
477.358	1394
