100.791	1454
101.61	1454
102.429	1471
103.248	1469
104.067	1493
104.885	1451
105.703	1456
106.523	1453
107.341	1405
108.158	1414
108.976	1405
109.795	1380
110.612	1356
111.43	1345
112.248	1379
113.066	1328
113.883	1348
114.7	1368
115.518	1382
116.335	1369
117.151	1321
117.968	1365
118.784	1317
119.602	1354
120.418	1293
121.234	1332
122.05	1290
122.866	1289
123.682	1268
124.499	1230
125.315	1303
126.13	1237
126.946	1291
127.761	1243
128.576	1263
129.391	1273
130.206	1266
131.021	1256
131.836	1275
132.651	1253
133.467	1213
134.281	1248
135.096	1223
135.91	1279
136.724	1279
137.538	1228
138.352	1273
139.166	1237
139.98	1202
140.793	1262
141.607	1228
142.419	1244
143.233	1206
144.046	1192
144.859	1250
145.672	1227
146.485	1174
147.298	1202
148.111	1255
148.923	1269
149.736	1238
150.548	1271
151.36	1254
152.172	1279
152.984	1250
153.796	1289
154.608	1255
155.42	1274
156.23	1201
157.042	1226
157.853	1223
158.665	1184
159.475	1233
160.286	1191
161.097	1199
161.908	1196
162.718	1224
163.529	1171
164.339	1157
165.15	1199
165.959	1175
166.77	1193
167.58	1219
168.389	1191
169.199	1182
170.009	1173
170.818	1150
171.628	1193
172.437	1152
173.246	1187
174.055	1170
174.863	1187
175.673	1160
176.482	1134
177.29	1144
178.099	1126
178.906	1111
179.715	1102
180.523	1138
181.331	1165
182.139	1149
182.947	1155
183.755	1139
184.562	1104
185.37	1164
186.177	1102
186.984	1143
187.791	1145
188.598	1114
189.405	1089
190.211	1150
191.018	1142
191.825	1142
192.632	1119
193.438	1113
194.243	1104
195.05	1106
195.856	1051
196.662	1084
197.467	1085
198.273	1129
199.079	1150
199.884	1087
200.689	1091
201.495	1106
202.3	1084
203.104	1140
203.91	1089
204.714	1061
205.519	1066
206.323	1073
207.128	1125
207.932	1115
208.736	1059
209.54	1072
210.345	1062
211.148	1060
211.952	1077
212.755	1038
213.559	1080
214.363	1060
215.166	1039
215.969	1048
216.772	1093
217.575	1084
218.378	1097
219.181	1079
219.984	1061
220.786	1056
221.588	1050
222.391	1061
223.193	1057
223.995	1059
224.797	1061
225.598	1061
226.4	1101
227.202	1072
228.003	1055
228.805	1064
229.606	1073
230.407	1090
231.208	1134
232.009	1046
232.81	1064
233.611	1055
234.411	1068
235.212	1057
236.012	1083
236.813	1074
237.613	1079
238.413	1051
239.213	1059
240.013	1049
240.813	1094
241.613	1040
242.412	1073
243.211	1041
244.011	1092
244.81	1034
245.609	1018
246.408	1038
247.206	1042
248.005	1070
248.804	1065
249.603	1062
250.401	1093
251.199	1057
251.997	1062
252.796	1072
253.594	1038
254.391	1103
255.189	1041
255.987	1081
256.785	1034
257.582	1071
258.379	1046
259.177	1015
259.973	1098
260.77	1100
261.568	1070
262.364	1011
263.161	1047
263.958	1073
264.754	1041
265.55	1056
266.346	1112
267.142	1077
267.939	1074
268.734	1073
269.53	1104
270.325	1138
271.121	1071
271.916	1140
272.712	1130
273.507	1062
274.302	1121
275.097	1105
275.892	1159
276.687	1146
277.482	1133
278.276	1135
279.071	1170
279.865	1155
280.659	1167
281.453	1148
282.248	1075
283.041	1098
283.835	1093
284.629	1077
285.422	1085
286.216	1030
287.009	1096
287.802	1061
288.596	1064
289.388	1048
290.181	1045
290.974	1079
291.767	1078
292.559	1032
293.352	1062
294.144	1074
294.936	1045
295.728	1080
296.521	1085
297.313	1044
298.104	1078
298.896	1042
299.688	992
300.479	1090
301.271	1054
302.062	1120
302.853	1098
303.644	1062
304.435	1082
305.226	1091
306.017	1090
306.807	1063
307.597	1051
308.389	1095
309.179	1082
309.969	1090
310.759	1082
311.549	1073
312.339	1068
313.128	1080
313.918	1102
314.707	1112
315.497	1068
316.286	1104
317.075	1087
317.864	1066
318.653	1077
319.442	1078
320.231	1046
321.019	1081
321.808	1060
322.596	1106
323.385	1080
324.173	1082
324.961	1120
325.749	1086
326.537	1100
327.325	1104
328.113	1083
328.901	1087
329.688	1055
330.475	1061
331.262	1107
332.049	1072
332.837	1070
333.624	1073
334.411	1078
335.197	1100
335.983	1084
336.77	1084
337.557	1058
338.343	1058
339.129	1053
339.915	1060
340.701	1092
341.487	1054
342.272	1134
343.058	1086
343.844	1132
344.629	1108
345.414	1112
346.2	1113
346.985	1102
347.769	1145
348.554	1112
349.34	1128
350.124	1075
350.908	1130
351.692	1120
352.477	1108
353.262	1082
354.045	1128
354.83	1091
355.613	1107
356.397	1070
357.181	1120
357.964	1065
358.748	1134
359.531	1117
360.315	1116
361.097	1085
361.881	1111
362.663	1119
363.447	1131
364.229	1136
365.012	1083
365.794	1113
366.577	1110
367.359	1095
368.141	1118
368.923	1113
369.705	1117
370.487	1168
371.268	1162
372.05	1143
